3,42,31,6
3,43,31,45
3,44,31,44
3,45,36,42
3,46,17,45
3,47,47,33
3,48,15,28
3,49,44,21
3,50,47,20
3,51,9,44
3,52,17,11
3,53,43,22
3,54,28,36
3,55,33,13
3,56,25,19
3,57,39,4
3,58,25,11
3,59,12,43
3,60,35,48
3,61,23,15
3,62,23,2
3,63,19,5
3,64,47,10
3,65,27,6
3,66,24,4
3,67,40,6
3,68,32,14
3,69,26,7
3,70,49,41
3,71,40,44
3,72,4,48
3,73,1,31
3,74,50,38
3,75,37,49
3,76,29,5
3,77,26,30
3,78,8,9
3,79,32,19
3,80,1,9
3,81,10,18
3,82,38,17
3,83,28,27
3,84,39,15
3,85,15,24
3,86,9,6
3,87,34,29
3,88,46,32
3,89,39,35
3,90,16,18
3,91,42,40
3,92,3,39
3,93,14,5
3,94,34,29
3,95,33,18
3,96,14,30
3,97,37,3
3,98,34,26
3,99,50,11
3,100,5,46
3,101,34,46
3,102,36,23
3,103,27,8
3,104,24,2
3,105,16,12
3,106,20,7
3,107,36,8
3,108,48,3
3,109,22,16
4,1,3,39
4,2,5,14
4,3,28,27
4,4,48,3
4,5,33,47
4,6,23,15
4,7,18,33
4,8,35,24
4,9,22,43
4,10,29,7
4,11,3,37
4,12,46,30
4,13,26,34
4,14,19,32
4,15,10,47
4,16,10,34
4,17,31,45
4,18,50,19
4,19,39,35
4,20,10,18
4,21,34,29
4,22,44,9
4,23,42,36
4,24,27,28
4,25,43,13
4,26,45,21
4,27,1,21
4,28,12,16
4,29,33,13
4,30,34,29
4,31,14,25
4,32,4,48
4,33,28,27
4,34,4,24
4,35,44,31
4,36,2,42
4,37,15,24
4,38,27,28
4,39,18,16
4,40,26,7
4,41,37,49
4,42,23,4
4,43,11,25
4,44,9,6
4,45,39,4
4,46,16,13
4,47,21,38
4,48,5,29
4,49,34,29
4,50,11,50
4,51,13,20
4,52,45,50
4,53,14,5
4,54,22,41
4,55,6,31
4,56,34,46
4,57,47,20
4,58,12,41
4,59,28,36
4,60,39,15
4,61,8,36
4,62,26,30
4,63,49,41
4,64,17,11
4,65,15,28
4,66,20,18
4,67,2,28
4,68,48,35
4,69,42,27
4,70,17,45
4,71,5,19
4,72,7,20
4,73,38,17
4,74,48,49
4,75,22,33
4,76,11,32
4,77,8,40
4,78,1,9
4,79,46,32
4,80,18,16
4,81,50,38
4,82,42,40
4,83,16,18
4,84,44,40
4,85,1,17
4,86,43,49
4,87,27,6
4,88,29,30
4,89,21,44
4,90,22,16
4,91,3,39
4,92,7,10
4,93,1,31
4,94,25,19
4,95,14,32
4,96,36,23
4,97,8,27
4,98,38,25
4,99,30,14
4,100,8,9
4,101,2,23
4,102,5,46
4,103,24,2
4,104,40,6
4,105,12,37
4,106,35,37
4,107,3,41
4,108,47,26
4,109,43,12
5,1,3,39
5,2,5,14
5,3,28,27
5,4,39,3
5,5,30,46
5,6,49,41
5,7,31,6
5,8,33,13
5,9,40,44
5,10,17,1
5,11,28,27
5,12,31,44
5,13,14,30
5,14,12,43
5,15,50,19
5,16,43,49
5,17,24,4
5,18,37,3
5,19,49,48
5,20,32,14
5,21,12,37
5,22,44,21
5,23,42,40
5,24,19,32
5,25,28,15
5,26,4,48
5,27,1,9
5,28,18,16
5,29,44,9
5,30,25,19
5,31,35,39
5,32,38,21
5,33,9,8
5,34,31,1
5,35,16,18
5,36,18,33
5,37,34,29
5,38,13,43
5,39,6,40
5,40,37,49
5,41,37,35
5,42,2,28
5,43,36,42
5,44,22,41
5,45,5,29
5,46,2,42
5,47,15,23
5,48,46,32
5,49,17,11
5,50,27,28
5,51,6,9
5,52,7,29
5,53,5,14
5,54,23,4
5,55,12,41
5,56,16,18
5,57,36,23
5,58,29,34
5,59,45,31
5,60,12,16
5,61,46,5
5,62,17,38
5,63,7,26
5,64,26,34
5,65,38,25
5,66,47,20
5,67,18,20
5,68,47,10
5,69,27,6
5,70,42,27
5,71,19,5
5,72,43,22
5,73,45,50
5,74,28,27
5,75,13,16
5,76,17,45
5,77,47,26
5,78,32,11
5,79,33,47
5,80,40,8
5,81,35,24
5,82,25,11
5,83,11,50
5,84,4,39
5,85,2,24
5,86,15,39
5,87,20,7
5,88,50,38
5,89,46,34
5,90,29,34
5,91,15,24
5,92,1,21
5,93,8,36
5,94,21,45
5,95,29,30
5,96,25,14
5,97,10,18
5,98,7,10
5,99,3,41
5,100,28,36
5,101,23,2
5,102,10,34
5,103,30,26
5,104,22,16
5,105,13,20
5,106,48,35
5,107,8,27
5,108,3,48
5,109,22,33
6,1,3,39
6,2,5,14
6,3,28,27
6,4,11,50
6,5,2,24
6,6,37,49
6,7,4,48
6,8,18,16
6,9,13,33
6,10,37,35
6,11,46,32
6,12,8,27
6,13,5,29
6,14,21,44
6,15,3,39
6,16,32,14
6,17,3,48
6,18,2,28
6,19,38,50
6,20,34,29
6,21,10,34
6,22,11,25
6,23,2,23
6,24,15,23
6,25,30,26
6,26,27,28
6,27,12,16
6,28,45,50
6,29,50,19
6,30,35,39
6,31,14,25
6,32,27,6
6,33,21,1
6,34,15,24
6,35,36,23
6,36,37,12
6,37,40,44
6,38,46,34
6,39,16,13
6,40,16,22
6,41,10,47
6,42,36,28
6,43,9,1
6,44,31,45
6,45,37,3
6,46,6,31
6,47,36,8
6,48,17,45
6,49,14,5
6,50,43,12
6,51,22,43
6,52,38,17
6,53,35,24
6,54,9,8
6,55,27,28
6,56,23,4
6,57,42,40
6,58,18,10
6,59,33,22
6,60,25,19
6,61,26,34
6,62,44,31
6,63,41,3
6,64,24,4
6,65,11,17
6,66,20,7
6,67,8,40
6,68,12,41
6,69,16,18
6,70,35,48
6,71,21,38
6,72,47,33
6,73,21,45
6,74,20,13
6,75,1,17
6,76,7,26
6,77,18,33
6,78,40,6
6,79,15,28
6,80,29,7
6,81,31,1
6,82,46,5
6,83,14,30
6,84,29,34
6,85,19,5
6,86,48,49
6,87,43,49
6,88,18,16
6,89,46,30
6,90,7,10
6,91,29,34
6,92,18,20
6,93,49,41
6,94,39,15
6,95,11,32
6,96,36,42
6,97,43,13
6,98,39,4
6,99,38,25
6,100,47,20
6,101,9,6
6,102,27,28
6,103,19,32
6,104,22,41
6,105,29,30
6,106,26,47
6,107,27,42
6,108,9,44
6,109,2,42
7,1,3,39
7,2,5,14
7,3,28,27
7,4,7,10
7,5,50,38
7,6,12,37
7,7,15,39
7,8,9,6
7,9,6,31
7,10,19,5
7,11,20,47
7,12,15,24
7,13,4,39
7,14,27,28
7,15,33,22
7,16,24,35
7,17,40,42
7,18,36,23
7,19,39,3
7,20,49,37
7,21,48,49
7,22,6,40
7,23,46,30
7,24,35,48
7,25,25,14
7,26,47,10
7,27,27,28
7,28,5,46
7,29,21,38
7,30,6,27
7,31,3,37
7,32,42,27
7,33,41,12
7,34,19,25
7,35,15,23
7,36,26,7
7,37,20,18
7,38,30,29
7,39,43,22
7,40,32,11
7,41,22,41
7,42,36,28
7,43,11,50
7,44,14,32
7,45,20,13
7,46,46,32
7,47,45,50
7,48,35,39
7,49,10,18
7,50,28,27
7,51,28,15
7,52,23,4
7,53,17,1
7,54,45,31
7,55,18,16
7,56,45,17
7,57,29,5
7,58,34,10
7,59,44,21
7,60,24,2
7,61,43,49
7,62,29,7
7,63,20,7
7,64,43,13
7,65,34,29
7,66,1,9
7,67,26,47
7,68,48,3
7,69,29,34
7,70,12,43
7,71,4,24
7,72,46,34
7,73,42,36
7,74,11,25
7,75,36,8
7,76,33,47
7,77,14,30
7,78,21,1
7,79,44,40
7,80,18,16
7,81,38,17
7,82,9,8
7,83,44,31
7,84,41,49
7,85,48,4
7,86,19,32
7,87,30,26
7,88,27,8
7,89,31,1
7,90,23,2
7,91,16,13
7,92,2,42
7,93,21,45
7,94,22,16
7,95,19,50
7,96,33,18
7,97,16,12
7,98,5,14
7,99,34,29
7,100,9,44
7,101,3,41
7,102,38,25
7,103,16,18
7,104,17,11
7,105,33,13
7,106,26,34
7,107,28,2
7,108,40,8
7,109,35,37
8,1,3,39
8,2,5,14
8,3,28,27
8,4,46,5
8,5,48,49
8,6,1,21
8,7,19,32
8,8,27,6
8,9,1,31
8,10,10,34
8,11,4,24
8,12,18,33
8,13,17,45
8,14,9,1
8,15,28,27
8,16,21,45
8,17,46,30
8,18,27,28
8,19,23,4
8,20,47,26
8,21,12,43
8,22,16,18
8,23,49,41
8,24,18,16
8,25,13,43
8,26,29,5
8,27,2,28
8,28,34,29
8,29,24,2
8,30,27,42
8,31,13,16
8,32,35,37
8,33,22,41
8,34,22,43
8,35,29,30
8,36,16,12
8,37,38,21
8,38,16,18
8,39,19,5
8,40,31,45
8,41,47,33
8,42,34,46
8,43,40,6
8,44,26,34
8,45,40,8
8,46,17,1
8,47,3,41
8,48,22,33
8,49,17,38
8,50,23,2
8,51,29,34
8,52,25,19
8,53,37,49
8,54,20,18
8,55,34,29
8,56,35,39
8,57,15,24
8,58,9,6
8,59,4,39
8,60,50,19
8,61,41,12
8,62,36,8
8,63,44,31
8,64,9,44
8,65,22,16
8,66,20,7
8,67,37,3
8,68,21,44
8,69,28,36
8,70,11,32
8,71,26,30
8,72,28,27
8,73,32,14
8,74,39,15
8,75,24,35
8,76,3,39
8,77,44,40
8,78,48,4
8,79,2,42
8,80,50,11
8,81,10,18
8,82,13,20
8,83,14,5
8,84,20,47
8,85,38,50
8,86,47,10
8,87,35,48
8,88,28,15
8,89,12,37
8,90,25,11
8,91,8,9
8,92,17,11
8,93,6,31
8,94,14,30
8,95,13,33
8,96,8,27
8,97,26,7
8,98,50,45
8,99,40,42
8,100,7,10
8,101,38,25
8,102,23,36
8,103,23,15
8,104,49,43
8,105,46,32
8,106,29,7
8,107,36,42
8,108,48,3
8,109,14,25
9,1,3,39
9,2,5,14
9,3,28,27
9,4,10,34
9,5,5,46
9,6,7,29
9,7,10,47
9,8,12,16
9,9,1,31
9,10,35,37
9,11,12,41
9,12,50,45
9,13,35,39
9,14,45,21
9,15,33,18
9,16,31,44
9,17,50,11
9,18,43,13
9,19,6,31
9,20,27,42
9,21,27,28
9,22,20,47
9,23,49,41
9,24,36,42
9,25,41,3
9,26,34,29
9,27,7,10
9,28,21,1
9,29,28,36
9,30,38,50
9,31,33,22
9,32,41,22
9,33,29,34
9,34,47,33
9,35,6,27
9,36,13,33
9,37,28,15
9,38,17,11
9,39,46,34
9,40,28,2
9,41,39,4
9,42,39,15
9,43,40,6
9,44,20,13
9,45,21,44
9,46,26,47
9,47,14,5
9,48,40,44
9,49,49,37
9,50,22,16
9,51,15,24
9,52,42,40
9,53,29,30
9,54,3,48
9,55,20,18
9,56,32,14
9,57,50,19
9,58,32,11
9,59,30,46
9,60,8,27
9,61,26,7
9,62,1,17
9,63,18,10
9,64,26,30
9,65,43,12
9,66,20,7
9,67,38,21
9,68,45,31
9,69,32,46
9,70,16,18
9,71,5,29
9,72,8,36
9,73,2,23
9,74,32,19
9,75,4,48
9,76,35,48
9,77,49,43
9,78,9,8
9,79,14,30
9,80,23,15
9,81,34,29
9,82,4,23
9,83,38,25
9,84,13,16
9,85,28,27
9,86,18,16
9,87,23,36
9,88,14,25
9,89,17,45
9,90,40,8
9,91,25,11
9,92,16,18
9,93,42,2
9,94,2,24
9,95,37,3
9,96,34,26
9,97,28,27
9,98,35,24
9,99,48,49
9,100,19,5
9,101,22,43
9,102,4,24
9,103,39,3
9,104,9,44
9,105,1,9
9,106,9,6
9,107,37,12
9,108,19,25
9,109,17,38
10,1,3,39
10,2,5,14
10,3,28,27
10,4,37,35
10,5,36,42
10,6,24,35
10,7,2,23
10,8,8,27
10,9,48,4
10,10,14,5
10,11,10,7
10,12,23,4
10,13,43,49
10,14,21,45
10,15,18,16
10,16,24,15
10,17,20,13
10,18,28,15
10,19,27,6
10,20,14,32
10,21,9,44
10,22,25,19
10,23,29,34
10,24,22,33
10,25,10,18
10,26,40,8
10,27,38,21
10,28,21,1
10,29,45,50
10,30,39,35
10,31,18,16
10,32,28,27
10,33,17,38
10,34,3,39
10,35,50,19
10,36,24,2
10,37,48,35
10,38,32,19
10,39,39,4
10,40,12,43
10,41,16,18
10,42,13,16
10,43,21,44
10,44,50,11
10,45,9,6
10,46,25,14
10,47,7,26
10,48,42,27
10,49,11,17
10,50,31,44
10,51,40,44
10,52,15,23
10,53,22,41
10,54,47,20
10,55,47,33
10,56,8,36
10,57,29,30
10,58,13,43
10,59,34,29
10,60,25,11
10,61,30,14
10,62,12,37
10,63,34,46
10,64,24,4
10,65,42,2
10,66,42,40
10,67,16,22
10,68,1,31
10,69,29,34
10,70,22,43
10,71,49,37
10,72,47,26
10,73,9,8
10,74,28,27
10,75,34,26
10,76,7,20
10,77,20,18
10,78,9,1
10,79,5,19
10,80,39,15
10,81,31,45
10,82,48,3
10,83,41,49
10,84,6,40
10,85,2,28
10,86,10,47
10,87,18,33
10,88,46,30
10,89,13,33
10,90,49,48
10,91,3,41
10,92,46,5
10,93,25,38
10,94,37,3
10,95,11,32
10,96,26,30
10,97,16,12
10,98,1,17
10,99,32,46
10,100,29,7
10,101,5,29
10,102,38,50
10,103,41,12
10,104,36,28
10,105,45,17
10,106,10,34
10,107,36,23
10,108,28,27
10,109,31,6
11,1,3,39
11,2,5,14
11,3,28,27
11,4,13,33
11,5,25,38
11,6,7,26
11,7,22,16
11,8,14,5
11,9,12,41
11,10,29,5
11,11,38,21
11,12,17,45
11,13,29,34
11,14,18,16
11,15,38,50
11,16,40,42
11,17,30,46
11,18,31,44
11,19,47,20
11,20,32,14
11,21,18,20
11,22,29,34
11,23,23,36
11,24,5,46
11,25,22,33
11,26,14,25
11,27,31,1
11,28,12,37
11,29,35,39
11,30,11,50
11,31,45,50
11,32,39,3
11,33,27,8
11,34,1,9
11,35,12,16
11,36,10,18
11,37,4,48
11,38,25,11
11,39,7,20
11,40,18,33
11,41,22,43
11,42,16,18
11,43,7,10
11,44,15,23
11,45,15,28
11,46,16,18
11,47,44,21
11,48,32,11
11,49,37,35
11,50,48,35
11,51,4,23
11,52,27,42
11,53,10,34
11,54,36,28
11,55,26,34
11,56,20,13
11,57,44,9
11,58,6,9
11,59,41,22
11,60,2,42
11,61,32,19
11,62,24,35
11,63,24,15
11,64,49,48
11,65,45,31
11,66,41,49
11,67,30,14
11,68,6,40
11,69,50,19
11,70,3,41
11,71,3,48
11,72,27,6
11,73,7,29
11,74,40,44
11,75,27,28
11,76,1,17
11,77,34,29
11,78,23,2
11,79,15,39
11,80,47,33
11,81,46,34
11,82,24,2
11,83,37,49
11,84,21,1
11,85,36,42
11,86,8,9
11,87,36,8
11,88,45,21
11,89,40,8
11,90,43,49
11,91,32,46
11,92,24,4
11,93,10,47
11,94,28,27
11,95,5,19
11,96,30,29
11,97,4,39
11,98,13,16
11,99,3,37
11,100,28,27
11,101,13,43
11,102,43,12
11,103,6,31
11,104,26,30
11,105,11,17
11,106,47,26
11,107,28,2
11,108,38,17
11,109,25,19
12,1,3,39
12,2,5,14
12,3,28,27
12,4,26,34
12,5,26,7
12,6,36,8
12,7,36,42
12,8,28,2
12,9,40,8
12,10,37,49
12,11,14,30
12,12,31,1
12,13,46,32
12,14,17,11
12,15,13,43
12,16,4,24
12,17,9,8
12,18,32,14
12,19,43,49
12,20,45,50
12,21,25,14
12,22,9,1
12,23,23,4
12,24,29,30
12,25,16,18
12,26,15,39
12,27,47,33
12,28,20,7
12,29,40,42
12,30,13,33
12,31,12,41
12,32,12,37
12,33,39,35
12,34,45,21
12,35,7,29
12,36,12,16
12,37,15,24
12,38,43,12
12,39,38,50
12,40,28,27
12,41,27,6
12,42,22,33
12,43,39,3
12,44,22,16
12,45,14,5
12,46,28,15
12,47,17,45
12,48,18,33
12,49,37,35
12,50,28,36
12,51,20,13
12,52,23,2
12,53,5,29
12,54,30,26
12,55,38,25
12,56,17,1
12,57,48,4
12,58,22,41
12,59,7,10
12,60,23,36
12,61,29,34
12,62,49,48
12,63,40,6
12,64,34,10
12,65,50,11
12,66,21,38
12,67,46,30
12,68,44,9
12,69,50,19
12,70,42,27
12,71,11,32
12,72,3,48
12,73,5,46
12,74,37,3
12,75,27,8
12,76,31,45
12,77,6,9
12,78,10,18
12,79,47,26
12,80,16,13
12,81,2,24
12,82,4,39
12,83,22,43
12,84,35,24
12,85,44,40
12,86,32,19
12,87,42,2
12,88,27,28
12,89,44,21
12,90,47,20
12,91,10,47
12,92,49,41
12,93,35,48
12,94,34,46
12,95,38,17
12,96,31,6
12,97,16,18
12,98,11,25
12,99,27,28
12,100,25,19
12,101,34,29
12,102,3,41
12,103,23,15
12,104,19,5
12,105,1,21
12,106,44,31
12,107,16,18
12,108,34,29
12,109,20,18
13,1,3,39
13,2,5,14
13,3,28,27
13,4,19,25
13,5,36,8
13,6,7,20
13,7,16,18
13,8,11,17
13,9,35,48
13,10,12,43
13,11,50,19
13,12,22,41
13,13,25,11
13,14,4,39
13,15,34,46
13,16,23,4
13,17,32,14
13,18,24,35
13,19,42,2
13,20,29,34
13,21,3,39
13,22,45,50
13,23,1,17
13,24,17,45
13,25,12,16
13,26,28,27
13,27,16,13
13,28,35,37
13,29,24,4
13,30,30,26
13,31,48,4
13,32,19,32
13,33,14,30
13,34,49,43
13,35,10,47
13,36,38,25
13,37,46,30
13,38,33,13
13,39,6,31
13,40,10,7
13,41,8,27
13,42,21,44
13,43,18,16
13,44,19,5
13,45,18,20
13,46,50,38
13,47,14,5
13,48,40,6
13,49,36,28
13,50,8,9
13,51,28,27
13,52,44,9
13,53,28,15
13,54,43,22
13,55,42,36
13,56,37,3
13,57,29,7
13,58,43,13
13,59,2,28
13,60,23,15
13,61,42,27
13,62,2,24
13,63,16,18
13,64,26,47
13,65,40,44
13,66,49,37
13,67,8,40
13,68,11,50
13,69,45,21
13,70,49,41
13,71,46,32
13,72,10,18
13,73,3,48
13,74,38,21
13,75,9,6
13,76,14,25
13,77,21,1
13,78,35,39
13,79,6,27
13,80,1,9
13,81,11,32
13,82,33,22
13,83,29,30
13,84,15,24
13,85,41,12
13,86,15,39
13,87,1,31
13,88,29,5
13,89,34,26
13,90,16,22
13,91,5,46
13,92,10,34
13,93,29,34
13,94,44,31
13,95,40,42
13,96,33,47
13,97,31,45
13,98,12,37
13,99,23,36
13,100,13,20
13,101,34,29
13,102,28,27
13,103,38,17
13,104,49,48
13,105,47,20
13,106,18,33
13,107,41,3
13,108,26,7
13,109,2,23
14,1,3,39
14,2,5,14
14,3,28,27
14,4,5,29
14,5,35,48
14,6,1,17
14,7,34,10
14,8,44,21
14,9,20,7
14,10,32,19
14,11,12,43
14,12,45,17
14,13,48,49
14,14,25,14
14,15,30,26
14,16,23,15
14,17,33,47
14,18,42,27
14,19,45,50
14,20,2,42
14,21,26,7
14,22,24,15
14,23,17,11
14,24,34,26
14,25,12,41
14,26,42,40
14,27,28,36
14,28,24,35
14,29,25,11
14,30,47,20
14,31,18,16
14,32,4,39
14,33,2,23
14,34,11,50
14,35,6,27
14,36,5,19
14,37,22,33
14,38,31,6
14,39,28,15
14,40,41,49
14,41,16,13
14,42,8,36
14,43,34,46
14,44,27,28
14,45,32,11
14,46,30,14
14,47,38,21
14,48,34,29
14,49,9,6
14,50,30,46
14,51,41,22
14,52,1,31
14,53,3,41
14,54,8,40
14,55,45,21
14,56,1,21
14,57,4,24
14,58,30,29
14,59,33,18
14,60,22,16
14,61,22,43
14,62,25,19
14,63,8,27
14,64,7,10
14,65,35,39
14,66,35,37
14,67,24,2
14,68,47,10
14,69,37,12
14,70,27,28
14,71,20,18
14,72,9,44
14,73,4,48
14,74,37,49
14,75,28,2
14,76,29,34
14,77,29,34
14,78,33,13
14,79,6,40
14,80,13,43
14,81,5,46
14,82,31,44
14,83,17,38
14,84,10,18
14,85,14,5
14,86,50,19
14,87,42,36
14,88,44,40
14,89,12,16
14,90,49,43
14,91,23,36
14,92,20,13
14,93,50,38
14,94,32,14
14,95,3,37
14,96,18,16
14,97,39,3
14,98,32,46
14,99,8,9
14,100,39,15
14,101,23,4
14,102,26,47
14,103,25,38
14,104,31,45
14,105,3,48
14,106,1,9
14,107,28,27
14,108,29,7
14,109,18,16
15,1,3,39
15,2,5,14
15,3,28,27
15,4,24,15
15,5,47,20
15,6,50,38
15,7,29,34
15,8,2,23
15,9,11,25
15,10,7,20
15,11,34,29
15,12,14,25
15,13,28,27
15,14,25,19
15,15,20,13
15,16,13,43
15,17,5,29
15,18,12,37
15,19,18,10
15,20,29,7
15,21,40,44
15,22,10,7
15,23,4,24
15,24,18,16
15,25,9,44
15,26,39,15
15,27,15,23
15,28,1,21
15,29,34,46
15,30,27,28
15,31,38,25
15,32,22,16
15,33,11,50
15,34,6,31
15,35,12,43
15,36,1,17
15,37,11,32
15,38,35,24
15,39,22,41
15,40,16,18
15,41,18,20
15,42,33,47
15,43,30,46
15,44,32,14
15,45,39,35
15,46,49,41
15,47,47,26
15,48,9,8
15,49,7,26
15,50,27,8
15,51,5,14
15,52,11,17
15,53,42,27
15,54,13,33
15,55,23,36
15,56,3,37
15,57,8,40
15,58,45,17
15,59,37,35
15,60,29,30
15,61,33,22
15,62,45,21
15,63,19,50
15,64,28,2
15,65,40,42
15,66,39,3
15,67,32,46
15,68,47,10
15,69,5,46
15,70,49,43
15,71,48,3
15,72,45,31
15,73,48,35
15,74,19,32
15,75,42,2
15,76,38,21
15,77,12,16
15,78,6,27
15,79,24,2
15,80,6,40
15,81,4,48
15,82,43,22
15,83,28,27
15,84,31,44
15,85,1,9
15,86,6,9
15,87,18,33
15,88,39,4
15,89,5,19
15,90,26,30
15,91,34,26
15,92,34,10
15,93,12,41
15,94,44,21
15,95,15,28
15,96,49,48
15,97,36,28
15,98,49,37
15,99,30,14
15,100,36,8
15,101,3,41
15,102,16,13
15,103,42,36
15,104,38,17
15,105,4,23
15,106,31,1
15,107,29,34
15,108,50,45
15,109,18,16
16,1,3,39
16,2,5,14
16,3,28,27
16,4,9,6
16,5,27,28
16,6,15,23
16,7,48,3
16,8,5,29
16,9,1,17
16,10,23,4
16,11,7,20
16,12,26,47
16,13,9,8
16,14,37,12
16,15,5,14
16,16,45,50
16,17,34,26
16,18,42,40
16,19,40,44
16,20,10,18
16,21,24,15
16,22,11,50
16,23,44,21
16,24,17,45
16,25,50,19
16,26,21,38
16,27,31,45
16,28,41,22
16,29,28,36
16,30,15,39
16,31,49,41
16,32,38,50
16,33,24,2
16,34,1,9
16,35,38,25
16,36,47,33
16,37,12,16
16,38,34,10
16,39,35,48
16,40,18,16
16,41,1,21
16,42,46,34
16,43,10,47
16,44,18,16
16,45,11,17
16,46,28,2
16,47,27,42
16,48,3,41
16,49,30,46
16,50,29,34
16,51,19,25
16,52,10,7
16,53,27,8
16,54,40,8
16,55,20,13
16,56,15,28
16,57,44,9
16,58,31,1
16,59,2,23
16,60,3,37
16,61,21,45
16,62,14,32
16,63,11,25
16,64,49,37
16,65,38,17
16,66,44,31
16,67,29,34
16,68,43,22
16,69,30,26
16,70,43,49
16,71,11,32
16,72,2,42
16,73,16,13
16,74,29,7
16,75,39,4
16,76,8,36
16,77,16,22
16,78,37,35
16,79,40,6
16,80,31,6
16,81,32,46
16,82,20,18
16,83,39,35
16,84,33,18
16,85,27,6
16,86,20,47
16,87,35,24
16,88,46,5
16,89,48,4
16,90,12,41
16,91,14,25
16,92,29,34
16,93,43,13
16,94,7,26
16,95,23,36
16,96,32,19
16,97,48,49
16,98,33,13
16,99,19,5
16,100,28,27
16,101,16,18
16,102,27,28
16,103,33,22
16,104,3,39
16,105,12,43
16,106,30,14
16,107,29,30
16,108,24,4
16,109,36,42
17,1,3,39
17,2,5,14
17,3,28,27
17,4,27,28
17,5,26,7
17,6,34,29
